type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,703829,群聯元大8B購01,TW19Z7038290,2019/05/15,上櫃,,RWSCCA
上櫃認購(售)權證,703830,精測元大8C購01,TW19Z7038308,2019/05/15,上櫃,,RWSCCA
上櫃認購(售)權證,703831,頎邦元大8B購02,TW19Z7038316,2019/05/15,上櫃,,RWSCCA
上櫃認購(售)權證,703832,穩懋富邦8C購02,TW19Z7038324,2019/05/15,上櫃,,RWSCCA
上櫃認購(售)權證,703833,穩懋富邦8C購03,TW19Z7038332,2019/05/15,上櫃,,RWSCCA
上櫃認購(售)權證,703834,由田中信8B購01,TW19Z7038340,2019/05/16,上櫃,,RWSCCE
上櫃認購(售)權證,703835,頎邦統一8B購01,TW19Z7038357,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703836,中美晶國票8B購02,TW19Z7038365,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703837,中美晶國泰91購01,TW19Z7038373,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703838,中美晶元富8B購01,TW19Z7038381,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703839,元太元富8B購01,TW19Z7038399,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703840,頎邦元富8B購01,TW19Z7038407,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703841,中美晶富邦8B購02,TW19Z7038415,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703842,環球晶富邦91購01,TW19Z7038423,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703843,神盾凱基8C購05,TW19Z7038431,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703844,環球晶凱基8B購04,TW19Z7038449,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703845,環球晶凱基8B購05,TW19Z7038456,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703846,VHQ元大8C購03,TW19Z7038464,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703847,中美晶元大8B購04,TW19Z7038472,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703848,中美晶元大8B購05,TW19Z7038480,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703849,台半元大8B購01,TW19Z7038498,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703850,台燿元大8B購02,TW19Z7038506,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703851,由田元大8B購03,TW19Z7038514,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703852,良維元大8B購02,TW19Z7038522,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703853,信昌電元大8C購04,TW19Z7038530,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703854,精測元大8B購01,TW19Z7038548,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703855,環球晶元大8B購10,TW19Z7038555,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703856,環球晶元大8B購11,TW19Z7038563,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703857,環球晶元大8B購12,TW19Z7038571,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703858,鐿鈦元大8B購01,TW19Z7038589,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703859,中美晶日盛8B購01,TW19Z7038597,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703860,由田永豐8B購02,TW19Z7038605,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703861,直得永豐8B購01,TW19Z7038613,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703862,立端亞東8B購01,TW19Z7038621,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703863,良維群益91購01,TW19Z7038639,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703864,泰博群益91購01,TW19Z7038647,2019/05/16,上櫃,,RWSCCA
上櫃認購(售)權證,703865,由田凱基8C購01,TW19Z7038654,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703866,良維凱基8B購02,TW19Z7038662,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703867,昇達科凱基8B購01,TW19Z7038670,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703868,環球晶統一91購01,TW19Z7038688,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703869,先豐元大8C購01,TW19Z7038696,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703870,昂寶元大8C購01,TW19Z7038704,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703871,新普元大8B購01,TW19Z7038712,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703872,金可元富8B購01,TW19Z7038720,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703873,智擎元富8B購01,TW19Z7038738,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703874,大宇資永豐8B購01,TW19Z7038746,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703875,中美晶永豐8B購01,TW19Z7038753,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703876,金可兆豐8C購01,TW19Z7038761,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703877,譜瑞兆豐8C購01,TW19Z7038779,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703878,中美晶群益8B購03,TW19Z7038787,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703879,金居群益8B購02,TW19Z7038795,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703880,精測群益8C購03,TW19Z7038803,2019/05/17,上櫃,,RWSCCA
上櫃認購(售)權證,703881,環球晶麥證8B購02,TW19Z7038811,2019/05/17,上櫃,,RWSCCE
上櫃認購(售)權證,703882,中美晶凱基8B購02,TW19Z7038829,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703883,良維凱基8B購03,TW19Z7038837,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703884,中美晶元大8B購06,TW19Z7038845,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703885,中美晶元大8B購07,TW19Z7038852,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703886,台燿元大8B購03,TW19Z7038860,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703887,西柏元大8B購02,TW19Z7038878,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703888,頎邦麥證8B購01,TW19Z7038886,2019/05/20,上櫃,,RWSCCE
上櫃認購(售)權證,703889,大江元富8B購01,TW19Z7038894,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703890,中美晶元富8B購02,TW19Z7038902,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703891,台半元富8B購01,TW19Z7038910,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703892,聯亞元富8B購01,TW19Z7038928,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703893,神盾兆豐8C購01,TW19Z7038936,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703894,群聯兆豐8C購01,TW19Z7038944,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703895,鐿鈦康和8B購01,TW19Z7038951,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703896,穩懋日盛8B購04,TW19Z7038969,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703897,台燿永豐8B購02,TW19Z7038977,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703898,良維永豐8B購01,TW19Z7038985,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703899,應華永豐8B購01,TW19Z7038993,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703900,網龍國票8B購01,TW19Z7039009,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703901,穩懋國票8C購01,TW19Z7039017,2019/05/20,上櫃,,RWSCCA
上櫃認購(售)權證,703902,穩懋統一91購01,TW19Z7039025,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703903,元太凱基8B購01,TW19Z7039033,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703904,由田凱基8C購02,TW19Z7039041,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703905,智崴凱基8B購01,TW19Z7039058,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703906,鴻碩凱基8B購01,TW19Z7039066,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703907,智崴永豐8B購01,TW19Z7039074,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703908,合晶兆豐8B購01,TW19Z7039082,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703909,聯亞群益91購02,TW19Z7039090,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703910,三貝德元大8C購01,TW19Z7039108,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703911,中美晶元大8B購08,TW19Z7039116,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703912,台燿元大8B購04,TW19Z7039124,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703913,金可元大8B購01,TW19Z7039132,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703914,智崴元大8B購01,TW19Z7039140,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703915,網龍元大8B購01,TW19Z7039157,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703916,穩懋元大8C購01,TW19Z7039165,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703917,穩懋國票8B購01,TW19Z7039173,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703918,六角國泰8C購01,TW19Z7039181,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703919,網龍國泰8C購01,TW19Z7039199,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703920,鐿鈦國泰91購01,TW19Z7039207,2019/05/21,上櫃,,RWSCCA
上櫃認購(售)權證,703921,力旺中信8B購01,TW19Z7039215,2019/05/22,上櫃,,RWSCCE
上櫃認購(售)權證,703922,環球晶統一8B購03,TW19Z7039223,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703923,環球晶凱基8B購08,TW19Z7039231,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703924,穩懋凱基8B購02,TW19Z7039249,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703925,穩懋凱基8B購03,TW19Z7039256,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703926,昇達科元富8B購01,TW19Z7039264,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703927,鈊象日盛8B購01,TW19Z7039272,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703928,昂寶永豐8B購01,TW19Z7039280,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703929,精測永豐8B購01,TW19Z7039298,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703930,穩懋永豐8B購03,TW19Z7039306,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703931,穩懋國泰8C購02,TW19Z7039314,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703932,中美晶元大8B購10,TW19Z7039322,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703933,杰力元大91購01,TW19Z7039330,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703934,信昌電元大91購02,TW19Z7039348,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703935,順達元大8B購01,TW19Z7039355,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703936,環球晶元大8B購14,TW19Z7039363,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703937,環球晶元大8C購01,TW19Z7039371,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703938,聯亞元大8B購01,TW19Z7039389,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703939,穩懋元大8B購09,TW19Z7039397,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703940,穩懋元大8B購10,TW19Z7039405,2019/05/22,上櫃,,RWSCCA
上櫃認購(售)權證,703941,中美晶中信8B購01,TW19Z7039413,2019/05/23,上櫃,,RWSCCE
上櫃認購(售)權證,703942,台燿統一92購01,TW19Z7039421,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703943,環球晶統一8B購04,TW19Z7039439,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703944,穩懋統一8B購07,TW19Z7039447,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703945,穩懋統一8C購03,TW19Z7039454,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703946,聯亞凱基8B購01,TW19Z7039462,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703947,頎邦凱基8B購02,TW19Z7039470,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703948,大江元大8B購03,TW19Z7039488,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703949,中美晶元大8C購01,TW19Z7039496,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703950,精測元大8C購02,TW19Z7039504,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703951,中美晶兆豐8C購02,TW19Z7039512,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703952,宣德兆豐8C購01,TW19Z7039520,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703953,頎邦兆豐8B購02,TW19Z7039538,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703954,VHQ群益8B購01,TW19Z7039546,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703955,泰博群益8B購02,TW19Z7039553,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703956,合晶國票8B購02,TW19Z7039561,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703957,群聯國票8B購01,TW19Z7039579,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703958,環球晶國票8B購03,TW19Z7039587,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703959,合晶永豐8B購02,TW19Z7039595,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703960,聯亞永豐8B購01,TW19Z7039603,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703961,智擎國泰8C購01,TW19Z7039611,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703962,群聯國泰8C購02,TW19Z7039629,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703963,穩懋國泰91購01,TW19Z7039637,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703964,穩懋元富8B購01,TW19Z7039645,2019/05/23,上櫃,,RWSCCA
上櫃認購(售)權證,703965,環球晶兆豐8B購03,TW19Z7039652,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703966,穩懋兆豐8B購03,TW19Z7039660,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703967,穩懋兆豐8C購01,TW19Z7039678,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703968,M31元大91購01,TW19Z7039686,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703969,穩懋元大8B購12,TW19Z7039694,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703970,穩懋元大8C購02,TW19Z7039702,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703971,環球晶統一8B購05,TW19Z7039710,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703972,穩懋統一91購02,TW19Z7039728,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703973,頎邦國票8B購03,TW19Z7039736,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703974,頎邦國泰8C購01,TW19Z7039744,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703975,信驊凱基8B購01,TW19Z7039751,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703976,群聯凱基8B購02,TW19Z7039769,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703977,環球晶凱基8B購09,TW19Z7039777,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703978,環球晶凱基8B購10,TW19Z7039785,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703979,勝麗永豐8B購02,TW19Z7039793,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703980,頎邦永豐8B購03,TW19Z7039801,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703981,環球晶富邦8B購03,TW19Z7039819,2019/05/24,上櫃,,RWSCCA
上櫃認購(售)權證,703982,大江凱基8B購05,TW19Z7039827,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703983,群聯凱基8B購03,TW19Z7039835,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703984,優群凱基8B購01,TW19Z7039843,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703985,世界永豐8B購01,TW19Z7039850,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703986,良維兆豐8C購01,TW19Z7039868,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703987,頎邦兆豐8B購03,TW19Z7039876,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703988,晟德元大8B購01,TW19Z7039884,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703989,先豐國票8C購01,TW19Z7039892,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703990,智崴國票8B購01,TW19Z7039900,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703991,智崴國票8B購02,TW19Z7039918,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703992,穩懋國票8B購02,TW19Z7039926,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703993,元太富邦8C購01,TW19Z7039934,2019/05/27,上櫃,,RWSCCA
上櫃認購(售)權證,703994,元太元大8B購02,TW19Z7039942,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,703995,保瑞元大91購01,TW19Z7039959,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,703996,優群元大8C購01,TW19Z7039967,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,703997,聯亞元大8C購02,TW19Z7039975,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,703998,頎邦元大8B購04,TW19Z7039983,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,703999,波若威永豐8B購01,TW19Z7039991,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704000,原相凱基8C購01,TW19Z7040007,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704001,聯亞凱基8B購02,TW19Z7040015,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704002,穩懋凱基8B購05,TW19Z7040023,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704003,由田國票91購01,TW19Z7040031,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704004,頎邦國票8B購04,TW19Z7040049,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704005,合晶國泰8C購02,TW19Z7040056,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704006,信昌電國泰8C購01,TW19Z7040064,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704007,原相國泰8C購02,TW19Z7040072,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704008,優群國泰8C購01,TW19Z7040080,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704009,聯亞國泰8C購01,TW19Z7040098,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704010,聯亞富邦8C購01,TW19Z7040106,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704011,大中兆豐8B購01,TW19Z7040114,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704012,大江群益8B購04,TW19Z7040122,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704013,昂寶群益8C購01,TW19Z7040130,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704014,宣德群益8B購01,TW19Z7040148,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704015,精測群益8C購04,TW19Z7040155,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704016,穩懋群益8B購03,TW19Z7040163,2019/05/28,上櫃,,RWSCCA
上櫃認購(售)權證,704017,鐿鈦中信8B購01,TW19Z7040171,2019/05/29,上櫃,,RWSCCE
上櫃認購(售)權證,704018,元太凱基8B購03,TW19Z7040189,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704019,精測凱基8C購01,TW19Z7040197,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704020,泰博第一8B購01,TW19Z7040205,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704021,穩懋永豐8B購04,TW19Z7040213,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704022,頎邦永豐8B購04,TW19Z7040221,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704023,大江兆豐8B購01,TW19Z7040239,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704024,頎邦群益8C購03,TW19Z7040247,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704025,晶焱國票8C購01,TW19Z7040254,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704026,中美晶國泰91購03,TW19Z7040262,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704027,聯亞國泰91購02,TW19Z7040270,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704028,頎邦富邦91購01,TW19Z7040288,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704029,大中元大8C購02,TW19Z7040296,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704030,中美晶元大8C購02,TW19Z7040304,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704031,聯亞元大8B購02,TW19Z7040312,2019/05/29,上櫃,,RWSCCA
上櫃認購(售)權證,704032,合晶凱基8B購02,TW19Z7040320,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704033,群聯凱基8B購04,TW19Z7040338,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704034,頎邦元富8B購02,TW19Z7040346,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704035,六角元大8B購03,TW19Z7040353,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704036,群聯元大8C購01,TW19Z7040361,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704037,聯亞元大8B購03,TW19Z7040379,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704038,昂寶國票8B購01,TW19Z7040387,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704039,宣德國票8B購01,TW19Z7040395,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704040,力旺國泰8C購01,TW19Z7040403,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704041,昂寶國泰91購01,TW19Z7040411,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704042,環球晶國泰8C購01,TW19Z7040429,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704043,中美晶富邦8B購03,TW19Z7040437,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704044,鈊象富邦8C購01,TW19Z7040445,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704045,穩懋群益8B購04,TW19Z7040452,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704046,大江永豐8B購02,TW19Z7040460,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704047,立端永豐8B購01,TW19Z7040478,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704048,璟德永豐8B購01,TW19Z7040486,2019/05/30,上櫃,,RWSCCA
上櫃認購(售)權證,704049,兆利凱基8C購01,TW19Z7040494,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704050,環球晶凱基8C購01,TW19Z7040502,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704051,環球晶凱基8C購02,TW19Z7040510,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704052,中美晶元富8C購01,TW19Z7040528,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704053,中美晶元大8C購03,TW19Z7040536,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704054,頎邦元大8C購01,TW19Z7040544,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704055,六角國票8C購01,TW19Z7040551,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704056,頎邦國票8C購02,TW19Z7040569,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704057,頎邦群益8C購04,TW19Z7040577,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704058,精測永豐8C購01,TW19Z7040585,2019/05/31,上櫃,,RWSCCA
上櫃認購(售)權證,704059,譜瑞中信8C購01,TW19Z7040593,2019/06/03,上櫃,,RWSCCE
上櫃認購(售)權證,704060,鈊象中信8C購01,TW19Z7040601,2019/06/03,上櫃,,RWSCCE
上櫃認購(售)權證,704061,世界凱基8C購01,TW19Z7040619,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704062,昇達科凱基8C購01,TW19Z7040627,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704063,東捷凱基8C購01,TW19Z7040635,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704064,穩懋凱基8C購06,TW19Z7040643,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704065,頎邦凱基8C購01,TW19Z7040650,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704066,頎邦元大8C購02,TW19Z7040668,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704067,合晶麥證91購01,TW19Z7040676,2019/06/03,上櫃,,RWSCCE
上櫃認購(售)權證,704068,元太第一8C購01,TW19Z7040684,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704069,上詮永豐8C購01,TW19Z7040692,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704070,信昌電永豐8C購01,TW19Z7040700,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704071,譜瑞永豐8C購01,TW19Z7040718,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704072,聯亞國票8C購03,TW19Z7040726,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704073,立端富邦8C購01,TW19Z7040734,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704074,大江兆豐91購01,TW19Z7040742,2019/06/05,上櫃,,RWSCCA
上櫃認購(售)權證,704075,泰博兆豐8C購01,TW19Z7040759,2019/06/05,上櫃,,RWSCCA
上櫃認購(售)權證,704076,明安康和8C購01,TW19Z7040767,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704077,環球晶群益8C購02,TW19Z7040775,2019/06/03,上櫃,,RWSCCA
上櫃認購(售)權證,704078,穩懋統一8C購04,TW19Z7040783,2019/06/04,上櫃,,RWSCCA
上櫃認購(售)權證,704079,中美晶凱基91購01,TW19Z7040791,2019/06/04,上櫃,,RWSCCA
上櫃認購(售)權證,704080,伍豐凱基91購01,TW19Z7040809,2019/06/04,上櫃,,RWSCCA
上櫃認購(售)權證,704081,金居凱基8C購01,TW19Z7040817,2019/06/04,上櫃,,RWSCCA
上櫃認購(售)權證,704082,元太元大8C購01,TW19Z7040825,2019/06/04,上櫃,,RWSCCA
上櫃認購(售)權證,704083,頎邦元大8C購03,TW19Z7040833,2019/06/04,上櫃,,RWSCCA
